id;Name;faction;rarity;cardType;cardSubType;spliced;solbind;1attack;1health;1text;2attack;2health;2text;3attack;3health;3text;Beast;Beast Synergy;Darkforge;Darkforge Synergy;Dinosaur;Dinosaur Synergy;Dragon;Dragon Synergy;Elemental;Elemental Synergy;Mage;Mage Synergy;Metamind;Metamind Synergy;Plant;Plant Synergy;Robot;Robot Synergy;BanishRobot;Scientist;Scientist Synergy;Spirit;Spirit Synergy;BanishSpirit;BanishSpirit Synergy;Warrior;Warrior Synergy;Yeti;Yeti Synergy;Zombie;Zombie Synergy;Minion;Minion Synergy;Spell Synergy;Spell;Replace Setup;Replace Profit;Healing Source;Healing Synergy;High Life Synergy;Movement;Disruption;Movement Benefit;Armor;Armor Giver;Armor Synergy;Player Armor;Activate;Ready;Free;Reanimate;Upgrade;Upgrade Synergy;Face Burn;FB Creature;FB Creature Synergy;FB Giver;FB Giver Synergy;FB Synergy;Removal;Breakthrough;Breakthrough Giver;Aggressive;Aggressive Giver;Defender;Defender Synergy;Defender Giver;Stealth;Stealth Giver;Stat Buff;Attack Buff;Health Buff;Increased A;Increased A Synergy;Stat Debuff;Attack Debuff;Attack Debuff Synergy;Health Debuff;Good Destroyed;Destruction Synergy;Destruction Others;Destruction Self;Self Damage Payoff;Self Damage Activator;Silence;Exalts;Exalt Synergy;Exalt Counter;Slay;Slay Synergy;Deploy;Deploy Synergy;Adjacency;Hand Disruption;Augment;Augment Synergy;Self Burn;Self Burn Synergy;Low Life Synergy;Spicy;Cool;Fun;Annoying
sentry;Sentry;Alloyin;CCXX;Creature;Robot;TRUE;;2;1;1D;4;2;4D;7;3;8D;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
slime;Slime;Nekrium;CCXX;Creature;Ooze;TRUE;;4;2;1D;6;3;2D;8;5;4D;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
spectre;Spectre;Nekrium;CCXX;Creature;Spirit Warrior;TRUE;;3;3;<b>Stealth</b>;5;5;<b>Stealth</b>;5;7;<b>Stealth</b>;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
spite-hydra;Spite Hydra;Nekrium;CCXX;Creature;Beast;FALSE;;4;5;<b>Deploy:</b> If one of your creatures was destroyed this turn, give this +3A,+3H.;7;8;<b>Deploy:</b> If one of your creatures was destroyed this turn, give this +4A,+4H.;10;11;<b>Deploy:</b> If one of your creatures was destroyed this turn, give this +5A,+5H.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
stormling;Stormling;Tempys;CCXX;Creature;Elemental;TRUE;;5;2;<b>Mobility</b> 1;8;3;<b>Mobility</b> 1;9;5;<b>Mobility</b> 1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
technohulk;Technohulk;Alloyin;CCXX;Creature;Zombie Robot;TRUE;;2;3;1D, <b>Mobility</b> 1;3;6;2D, <b>Mobility</b> 1;4;6;4D, <b>Mobility</b> 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thundersaur;Thundersaur;Tempys;CCXX;Creature;Dinosaur;FALSE;;0;12;"<b>Breakthrough</b>

When this is dealt damage, give this that much A.";0;16;"<b>Breakthrough</b>

When this is dealt damage, give this that much A.";0;22;"<b>Breakthrough</b>

When this is dealt damage, give this that much A.";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
war-machine;War Machine;Alloyin;CCXX;Creature;Robot Warrior;FALSE;;2;10;<b>Deploy:</b> If this replaced a creature, give it +4A.;4;10;<b>Deploy:</b> If this replaced a creature, give it +6A.;6;10;<b>Deploy:</b> If this replaced a creature, give it +10A.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
armored;Armored;Alloyin/Uterra;CCXX;Modifier;;TRUE;;1;0;2D;2;0;4D;4;0;6D;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
raging;Raging;Nekrium/Tempys;CCXX;Modifier;;TRUE;;1;1;<b>Aggressive</b>;2;2;<b>Aggressive</b>;3;3;<b>Aggressive</b>;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
shifting;Shifting;Uterra;CCXX;Modifier;;TRUE;;-2;4;;5;5;;8;2;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
soothing;Soothing;Uterra;CCXX;Modifier;;TRUE;;0;0;<b>Deploy:</b> You gain 2H.;3;3;<b>Deploy:</b> You gain 3H.;5;6;<b>Deploy:</b> You gain 5H.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
stampeding;Stampeding;Tempys/Uterra;CCXX;Modifier;;TRUE;;2;1;<b>Breakthrough</b>;4;1;<b>Breakthrough</b>;6;2;<b>Breakthrough</b>;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
energy-prison;Energy Prison;Alloyin;CCXX;Spell;;FALSE;;;;"Give a creature -7A.

<b>Upgrade</b> a card in your hand, then discard it.";;;"Give a creature -10A.

<b>Upgrade</b> a card in your hand, then discard it.";;;"Give a creature -15A.

<b>Upgrade</b> a card in your hand.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ghastly-renewal;Ghastly Renewal;Nekrium;CCXX;Spell;;FALSE;;;;"You may play a Mindless Zombie <b>Minion</b>.

If you have a Scientist in play, you may play up to two Mindless Zombie <b>Minions</b> instead.";;;"You may play a Zombie Brute <b>Minion</b>.

If you have a Scientist in play, you may play up to two Zombie Brute <b>Minions</b> instead.";;;"<b>Reanimate</b> a creature.

If you have a Scientist in play, you may <b>Reanimate</b> up to two creatures instead.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.9;0;0.9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
grave-pact;Grave Pact;Nekrium;CCXX;Spell;;FALSE;;;;"Destroy one of your creatures to give a creature -8A,-8H.

";;;"Destroy one of your creatures to give a creature -10A,-10H.

";;;"Destroy one of your creatures to give a creature -13A,-13H.

";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lead-the-charge;Lead the Charge;Uterra;CCXX;Spell;;FALSE;;;;Give a creature +6H. <b>Ready</b> it.;;;Give a creature +10H. <b>Ready</b> it.;;;Give a creature +15H. <b>Ready</b> it.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
primordial-slam;Primordial Slam;Tempys;CCXX;Spell;;FALSE;;;;"Deal 4 damage to a creature.

You may give a Warrior +4A.";;;"Deal 6 damage to a creature.

You may give a Warrior +6A.";;;"Deal 8 damage to a creature.

You may give a Warrior +8A.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
vine-lash;Vine Lash;Uterra;CCXX;Spell;;FALSE;;;;One of your creatures <b>Battles</b> an enemy creature.;;;One of your creatures <b>Strikes</b> an enemy creature.;;;One of your creatures <b>Strikes</b> up to two enemy creatures.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
summoning;Summoning;Tempys;CRCX;Modifier;;TRUE;;-1;0;<b>Deploy:</b> You may play a Spell Sprite <b>Minion</b>.;1;0;<b>Deploy:</b> You may play a Spell Sprite <b>Minion</b>.;2;0;<b>Deploy:</b> You may play a Spell Swarm <b>Minion</b>.;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
druid;Druid;Uterra;CRRX;Creature;Mage;TRUE;;1;1;<b>Deploy:</b> You may play a Wisp <b>Minion</b>.;2;2;<b>Deploy:</b> You may replace another creature with an Oakfather <b>Minion</b>.;1;2;<b>Deploy:</b> You may play an Oakfather <b>Minion</b>.;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
steeleye-researcher;Steeleye Researcher;Alloyin;CRRX;Creature;Scientist;FALSE;;4;4;When you play a <b>Minion</b>, give this +2A,+2H.;6;6;When you play a <b>Minion</b>, give this +3A,+3H.;8;8;When you play a <b>Minion</b>, give this +5A,+5H.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
storm-caller;Storm Caller;Tempys;CRRX;Creature;Mage;FALSE;;7;2;<b>Deploy:</b> The enemy player may choose to take 3 damage. If they don't, you may play a [l1] spell for <b>Free</b>.;9;3;<b>Deploy:</b> The enemy player may choose to take 7 damage. If they don't, you may play a [l1] or [l2] spell for <b>Free</b>.;12;5;<b>Deploy:</b> The enemy player may choose to take 10 damage. If they don't, you may play a spell for <b>Free</b>.;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
burnout;Burnout;Tempys;CRRX;Spell;;FALSE;;;;You may play a Spell Sprite <b>Minion</b>. Give your creatures +2A.;;;You may play a Spell Sprite <b>Minion</b>. Give your creatures +3A.;;;You may play a Spell Swarm <b>Minion</b>. Give your creatures +4A.;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brightsteel-sentinel;Brightsteel Sentinel;Alloyin;CRXX;Creature;Robot;FALSE;;5;4;<b>Deploy:</b> Give your Robots 3D this turn.;9;5;<b>Deploy:</b> Give your Robots 5D this turn.;13;8;<b>Deploy:</b> Give your Robots 8D this turn.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
toorgmai-guardian;Toorgmai Guardian;Uterra;CRXX;Creature;Plant Warrior;FALSE;;5;6;When another one of your creatures enters the back row, give this +1A,+1H.;7;8;When another one of your creatures enters the back row, give this +2A,+2H.;10;11;When another one of your creatures enters the back row, give this +3A,+3H.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
windspark-elemental;Windspark Elemental;Tempys;CRXX;Creature;Elemental;FALSE;;4;2;"<b>Aggressive</b>

When this damages a player, deal that much damage to an enemy creature.";8;5;"<b>Aggressive</b>

When this damages a player, deal that much damage to an enemy creature.";12;8;"<b>Aggressive</b>

When this damages a player, deal that much damage to an enemy creature.";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
giant;Giant;Tempys;CXCX;Creature;Warrior;TRUE;;3;3;;5;5;;12;13;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gloomreaper-hag;Gloomreaper Hag;Nekrium;CXCX;Creature;Mage;FALSE;;7;5;When this is destroyed, deal 3 damage to a player. You gain 3H.;8;6;When this is destroyed, deal 3 damage to a player. You gain 3H.;9;8;When this is destroyed, deal 3 damage to a player. You gain 3H.;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
justicar;Justicar;Alloyin;CXCX;Creature;Warrior;TRUE;;6;4;;6;4;;8;5;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
portal-shade;Portal Shade;Nekrium;CXCX;Creature;Spirit;FALSE;;5;3;"<b>Stealth</b>

<b>Activate:</b> Destroy this to give a creature +5A.";8;6;"<b>Stealth</b>

<b>Activate:</b> Destroy this to give a creature +8A.";13;8;"<b>Stealth</b>

<b>Activate:</b> Destroy this to give a creature +13A.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
shroudthorn-splicer;Shroudthorn Splicer;Uterra;CXCX;Creature;Plant;FALSE;;4;4;<b>Deploy:</b> You may replace another one of your creatures with an Oakfather <b>Minion</b>. If you do, destroy this.;6;6;<b>Deploy:</b> You may replace another one of your creatures with an Oakfather <b>Minion</b>.;10;10;"<b>Breakthrough</b>

<b>Deploy:</b> You may replace another one of your creatures with an Oakfather <b>Minion</b>.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
skeleton;Skeleton;Nekrium;CXCX;Creature;Beast;TRUE;;3;1;;6;4;;15;14;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
spirit;Spirit;Nekrium;CXCX;Creature;Spirit;TRUE;;6;3;<b>Deploy:</b> If this is played in a lane with an opposing creature, destroy this.;9;4;<b>Deploy:</b> If this is played in a lane with an opposing creature, destroy this.;12;9;<b>Deploy:</b> If this is played in a lane with an opposing creature, destroy this.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
warcharger;Warcharger;Alloyin;CXCX;Creature;Robot;TRUE;;3;3;<b>Mobility</b> 1;5;5;<b>Mobility</b> 2;7;7;<b>Mobility</b> 3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
druids-chant;Druid's Chant;Uterra;CXCX;Spell;;FALSE;;;;"Give a creature +3A,+3H.

You gain 3H.";;;"Give a creature +5A,+5H.

You gain 5H.";;;"Give a creature +10A,+10H.

You gain 10H. If you have more than 30H, you may play an Oakfather <b>Minion</b>.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0;0;0.3;0;0;0;0;0;0;0;0;0;0.3;0;0;1;0;0;1;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
electronet;Electronet;Alloyin;CXCX;Spell;;FALSE;;;;"Give a creature -5A.

If it has increased A, this is <b>Free</b>.";;;"Give a creature -10A.

If it has increased A, this is <b>Free</b>.";;;"Give a creature -15A.

If it has increased A, this is <b>Free</b>.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fit-of-rage;Fit of Rage;Tempys;CXCX;Spell;;FALSE;;;;"Give a creature +4A. This turn, it gets <b>Breakthrough</b>.

If you played another spell this turn, you may choose up to two creatures instead.";;;"Give a creature +6A. This turn, it gets <b>Breakthrough</b>.

If you played another spell this turn, you may choose up to three creatures instead.";;;"Give a creature +8A. This turn, it gets <b>Breakthrough</b>.

If you played another spell this turn, give this to all your creatures instead.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
infernal-ritual;Infernal Ritual;Nekrium;CXCX;Spell;;FALSE;;;;"Destroy one of your creatures to play up to two Mindless Zombie <b>Minions</b>.

Give your Zombies <b>Aggressive</b> this turn.";;;"Destroy one of your creatures to play up to two Zombie Brute <b>Minions</b>.

Give your Zombies +2A. This turn, they get <b>Aggressive</b>.";;;"Destroy one of your creatures to play up to three Zombie Brute <b>Minions</b>.

Give your Zombies +4A. This turn, they get <b>Aggressive</b>.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.7;0;0.7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stone-skin;Stone Skin;Tempys;CXCX;Spell;;FALSE;;;;Give one of your creatures +5A. It may <b>Battle</b> an enemy creature.;;;Give one of your creatures +7A. It may <b>Battle</b> an enemy creature.;;;Give one of your creatures +9A. It may <b>Battle</b> an enemy creature.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
